era;generation;difficultyMode;temp;wet;windStrength;eatPredator;eatHerbivore;agentIndex;score;hp;stamina;speed;tempResist;wetResist;fatSave;eatNeed;speedN;staminaN;hpLoseN;eatN;abilitiesBonus;hpPenalty;eatPenalty
0;25;easyMode;7,162215;44,32138;1,537051;5,676373;5,969762;34;123,6164;97,72719;11,37459;5;6,377653;43,83157;0,9914489;2,732275;1;0,5687295;0,02272812;0;23,04523;1,070563;0
0;25;easyMode;7,162215;44,32138;1,537051;5,676373;5,969762;35;155,0553;97,45167;20;4,99675;8,78199;45,08817;0,9493547;3,229836;0,9993501;1;0,02548332;0;54,52723;1,079448;0
0;25;easyMode;7,162215;44,32138;1,537051;5,676373;5,969762;36;155,1262;97,45167;20;5;8,78199;45,08817;0,9493547;3,229836;1;1;0,02548332;0;54,59815;1,079448;0
0;25;easyMode;7,162215;44,32138;1,537051;5,676373;5,969762;37;151,9588;96,51163;19,42489;4,995608;8,352489;40,33475;0,9559805;3,013444;0,9991217;0,9712447;0,03488373;0;51,45629;1,110323;0
0;25;easyMode;7,162215;44,32138;1,537051;5,676373;5,969762;38;154,8343;94,075;20;4,991235;8,024488;52,09817;0,9669929;3,206178;0,998247;1;0,05925003;0;54,40705;1,194527;0
0;25;easyMode;7,162215;44,32138;1,537051;5,676373;5,969762;39;155,0896;96,6493;20;5;3,28772;45,15035;0,9365593;4,382711;1;1;0,033507;0;54,59815;1,105747;0
0;26;easyMode;7,162215;44,32138;1,537051;5,676373;5,969762;0;155,1501;96,91998;20;5;4,874443;46,34811;1;4,965717;1;1;0,03080025;0;54,59815;1,096804;0
0;26;easyMode;7,162215;44,32138;1,537051;5,676373;5,969762;1;155,1262;97,45167;20,20432;5;8,78199;45,08817;0,9493547;3,229836;1;1;0,02548332;0;54,59815;1,079448;0
0;26;easyMode;7,162215;44,32138;1,537051;5,676373;5,969762;2;155,1262;97,45167;20;5,007005;8,78199;45,08817;0,9493547;3,229836;1;1;0,02548332;0;54,59815;1,079448;0
0;26;easyMode;7,162215;44,32138;1,537051;5,676373;5,969762;3;155,1262;97,45167;20;5;8,78199;45,08817;0,9493547;3,229836;1;1;0,02548332;0;54,59815;1,079448;0
0;26;easyMode;7,162215;44,32138;1,537051;5,676373;5,969762;4;155,1262;97,45167;20,02044;5;8,78199;45,08817;0,9493547;3,229836;1;1;0,02548332;0;54,59815;1,079448;0
0;26;easyMode;7,162215;44,32138;1,537051;5,676373;5,969762;5;137,752;92,79608;16,96698;4,814039;12,40502;36,97007;0,9011284;3,449483;0,9628078;0,8483492;0,07203919;0;37,42406;1,241248;0
0;26;easyMode;7,162215;44,32138;1,537051;5,676373;5,969762;6;145,0154;90,75324;18,73527;4,814727;3,899254;34,36406;1,013549;4,327656;0,9629453;0,9367636;0,09246758;0;44,67517;1,319698;0
0;26;easyMode;7,162215;44,32138;1,537051;5,676373;5,969762;7;125,9164;-52,75827;17,92184;5,074479;-17,64719;32,86074;1;2,438188;1;0,8960922;1;0;44,35318;20,08554;0
0;26;easyMode;7,162215;44,32138;1,537051;5,676373;5,969762;8;137,0605;56,24018;16,74368;5;12,21036;25,75166;0,6051565;3,417922;1;0,8371838;0,4375981;0;39,42372;3,716545;0
0;26;easyMode;7,162215;44,32138;1,537051;5,676373;5,969762;9;148,6942;94,72441;19,38743;4,844315;10,09946;38,09169;0,9550862;3,166059;0,968863;0,9693714;0,05275589;0;48,25352;1,17148;0
0;26;easyMode;7,162215;44,32138;1,537051;5,676373;5,969762;10;152,506;96,88705;19,51484;4,999071;7,232183;40,61441;0,9534104;3,083637;0,9998142;0,9757417;0,03112946;0;51,99314;1,097888;0
0;26;easyMode;7,162215;44,32138;1,537051;5,676373;5,969762;11;155,1116;96,99302;20;5;10,17459;45,15043;0,9498568;2,840129;1;1;0,03006981;0;54,59815;1,094404;0
0;26;easyMode;7,162215;44,32138;1,537051;5,676373;5,969762;12;155,1343;97,76455;20;5;6,798148;45,06315;0,9468969;3,273859;1;1;0,02235451;0;54,59815;1,069363;0
0;26;easyMode;7,162215;44,32138;1,537051;5,676373;5,969762;13;151,1594;94,8839;20;4,827248;12,37568;48,44063;0,6332672;2,724202;0,9654495;1;0,05116104;0;50,95277;1,165888;0
0;26;easyMode;7,162215;44,32138;1,537051;5,676373;5,969762;14;139,0383;21,48153;19,40433;4,833416;2,148269;22,68137;0,7532971;4,758223;0,9666831;0,9702164;0,7851847;0;48,12486;10,54397;0
0;26;easyMode;7,162215;44,32138;1,537051;5,676373;5,969762;15;153,1624;90,13403;19,68467;5;7,001573;33,42872;0,9444166;3,408059;1;0,9842334;0,09865975;0;52,90335;1,344442;0
0;26;easyMode;7,162215;44,32138;1,537051;5,676373;5,969762;16;154,1052;87,52477;19,93981;4,99275;7,875203;32,18765;0,7372978;2,657153;0,9985501;0,9969903;0,1247524;0;54,11334;1,453911;0
0;26;easyMode;7,162215;44,32138;1,537051;5,676373;5,969762;17;139,7862;90,89021;16,96323;4,961298;9,404893;34,21777;0,7023272;2,604968;0,9922595;0,8481615;0,09109787;0;39,67979;1,314286;0
0;26;easyMode;7,162215;44,32138;1,537051;5,676373;5,969762;18;135,6463;-286,109;20;4,986829;-22,53109;34,82399;0,7021474;2,561248;0,9973658;1;1;0;54,31125;20,08554;0
0;26;easyMode;7,162215;44,32138;1,537051;5,676373;5,969762;19;155,0817;97,12468;20,00484;4,998466;9,926806;44,96336;0,9489534;3,212166;0,9996932;1;0,0287532;0;54,56466;1,090089;0
0;26;easyMode;7,162215;44,32138;1,537051;5,676373;5,969762;20;154,714;97,49139;19,92413;5;8,58897;45,14206;0,9483322;3,216601;1;0,9962066;0,02508606;0;54,18548;1,078162;0
0;26;easyMode;7,162215;44,32138;1,537051;5,676373;5,969762;21;137,2811;26,85699;18,19924;4,952505;-3,453892;23,46601;0,8269799;2,662532;0,9905009;0,9099622;0,7314301;0;44,74261;8,973629;0
0;26;easyMode;7,162215;44,32138;1,537051;5,676373;5,969762;22;154,6111;93,4355;19,99381;4,992979;0,5696259;49,5168;0,6976728;2,658423;0,9985957;0,9996904;0,06564499;0;54,41132;1,217665;0
0;26;easyMode;7,162215;44,32138;1,537051;5,676373;5,969762;23;155,1071;97,45167;19,99649;5;8,78199;45,08817;0,9493547;3,229836;1;0,9998247;0,02548332;0;54,57902;1,079448;0
0;26;easyMode;7,162215;44,32138;1,537051;5,676373;5,969762;24;155,1094;97,41311;19,99746;4,999922;8,78199;45,25089;0,9493547;3,229836;0,9999844;0,9998728;0,02586891;0;54,58256;1,080698;0
0;26;easyMode;7,162215;44,32138;1,537051;5,676373;5,969762;25;146,6278;97,26532;19,22328;4,782707;7,68164;46,74956;0,6741544;3,956934;0,9565414;0,9611641;0,0273468;0;46,31246;1,0855;0
0;26;easyMode;7,162215;44,32138;1,537051;5,676373;5,969762;26;149,9033;97,18416;20;4,757116;6,510014;46,90496;0,7405872;3,008593;0,9514233;1;0,02815842;0;49,54328;1,088146;0
0;26;easyMode;7,162215;44,32138;1,537051;5,676373;5,969762;27;154,0481;87,12842;20;4,987674;8,495337;32,08101;0,3475991;2,233638;0,9975348;1;0,1287158;0;54,32962;1,471302;0
0;26;easyMode;7,162215;44,32138;1,537051;5,676373;5,969762;28;146,0215;92,54768;19,06467;4,80091;0,02323961;38,37786;0,6079859;2,415506;0,960182;0,9532334;0,07452317;0;45,91679;1,250533;0
0;26;easyMode;7,162215;44,32138;1,537051;5,676373;5,969762;29;154,9219;94,17776;20;5;13,17812;39,75686;0,8303305;3,033873;1;1;0,05822243;0;54,59815;1,19085;0
0;26;easyMode;7,162215;44,32138;1,537051;5,676373;5,969762;30;147,6293;96,69183;18,7155;4,952577;11,00523;43,61642;0,9637315;4,319236;0,9905154;0,9357751;0,03308167;0;47,11451;1,104337;0
0;26;easyMode;7,162215;44,32138;1,537051;5,676373;5,969762;31;152,0763;61,66675;19,9064;4,980603;22,56783;30,28933;0,8932365;3,689819;0,9961206;0,9953202;0,3833325;0;53,67147;3,158185;0
0;26;easyMode;7,162215;44,32138;1,537051;5,676373;5,969762;32;146,2435;86,12476;18,40961;4,977748;-5,076861;40,13041;0,9428601;4,34634;0,9955496;0,9204804;0,1387524;0;46,15752;1,516276;0
0;26;easyMode;7,162215;44,32138;1,537051;5,676373;5,969762;33;146,8283;95,51443;18,39164;5;12,92661;42,93976;0,7917614;3,926146;1;0,9195822;0,04485573;0;46,48661;1,144042;0
0;26;easyMode;7,162215;44,32138;1,537051;5,676373;5,969762;34;150,7809;95,75777;19,89263;4,828737;12,87044;43,79817;0,7814164;2,970654;0,9657475;0,9946313;0,04242226;0;50,43864;1,13572;0
0;26;easyMode;7,162215;44,32138;1,537051;5,676373;5,969762;35;150,7772;93,30293;19,37757;4,955155;14,65499;40,32967;0,9504285;3,402252;0,9910311;0,9688786;0,06697075;0;50,39134;1,222517;0
0;26;easyMode;7,162215;44,32138;1,537051;5,676373;5,969762;36;152,3802;91,48546;19,52491;5;13,78711;36,52809;0,9478756;3,279159;1;0,9762455;0,08514541;0;52,0649;1,291025;0
0;26;easyMode;7,162215;44,32138;1,537051;5,676373;5,969762;37;152,5413;68,45557;19,93647;4,969394;2,471377;27,48677;0,844347;2;0,9938788;0,9968236;0,3154443;0;53,59227;2,576245;0
0;26;easyMode;7,162215;44,32138;1,537051;5,676373;5,969762;38;150,1161;45,251;19,94351;4,977272;3,228518;24,51229;0,7904925;2,026108;0,9954543;0,9971754;0,5474901;0;53,79925;5,167919;0
0;26;easyMode;7,162215;44,32138;1,537051;5,676373;5,969762;39;143,7941;52,09221;18,4897;4,97822;2,495069;25,24772;0,7645868;4,57953;0,9956439;0,9244848;0,4790779;0;46,53746;4,209037;0
0;27;easyMode;7,162215;44,32138;1,537051;5,676373;5,969762;0;155,1501;96,91998;20;5;4,874443;46,34811;1;4,965717;1;1;0,03080025;0;54,59815;1,096804;0
0;27;easyMode;7,162215;44,32138;1,537051;5,676373;5,969762;1;155,1343;97,76455;20;5;6,798148;45,06315;0,9468969;3,273859;1;1;0,02235451;0;54,59815;1,069363;0
0;27;easyMode;7,162215;44,32138;1,537051;5,676373;5,969762;2;155,1262;97,45167;20,20432;5;8,78199;45,08817;0,9493547;3,229836;1;1;0,02548332;0;54,59815;1,079448;0
0;27;easyMode;7,162215;44,32138;1,537051;5,676373;5,969762;3;155,1262;97,45167;20;5,007005;8,78199;45,08817;0,9493547;3,229836;1;1;0,02548332;0;54,59815;1,079448;0
0;27;easyMode;7,162215;44,32138;1,537051;5,676373;5,969762;4;155,1262;97,45167;20;5;8,78199;45,08817;0,9493547;3,229836;1;1;0,02548332;0;54,59815;1,079448;0
0;27;easyMode;7,162215;44,32138;1,537051;5,676373;5,969762;5;151,3215;89,89162;19,42018;4,975842;10,79699;33,89947;1;3,925817;0,9951684;0,9710091;0,1010838;0;51,027;1,354255;0
0;27;easyMode;7,162215;44,32138;1,537051;5,676373;5,969762;6;150,6137;73,16269;19,52764;4,961661;-0,8313565;28,89108;0,8946443;2,294718;0,9923323;0,9763818;0,2683731;0;51,28652;2,236963;0
0;27;easyMode;7,162215;44,32138;1,537051;5,676373;5,969762;7;154,8025;94,90309;20;5;12,81481;47,78622;0,6290197;2,767065;1;1;0,05096909;0;54,59815;1,165217;0
0;27;easyMode;7,162215;44,32138;1,537051;5,676373;5,969762;8;155,0789;94,82552;20;5;12,96691;47,74076;1;2,774895;1;1;0,05174477;0;54,59815;1,167932;0
0;27;easyMode;7,162215;44,32138;1,537051;5,676373;5,969762;9;150,3987;96,51177;19,18455;4,97836;11,17061;43,17;0,9649332;2,826693;0,995672;0,9592277;0,03488228;0;49,88895;1,110318;0
0;27;easyMode;7,162215;44,32138;1,537051;5,676373;5,969762;10;153,4119;96,59512;19,70954;4,993442;11,52555;44,37901;0,9689709;2,782144;0,9986883;0,9854768;0,03404877;0;52,89614;1,107545;0
0;27;easyMode;7,162215;44,32138;1,537051;5,676373;5,969762;11;155,1262;97,45167;20;5;8,78199;45,08817;0,9493547;3,229836;1;1;0,02548332;0;54,59815;1,079448;0
0;27;easyMode;7,162215;44,32138;1,537051;5,676373;5,969762;12;155,1262;97,45167;20;5;8,78199;45,08817;0,9493547;3,119373;1;1;0,02548332;0;54,59815;1,079448;0
0;27;easyMode;7,162215;44,32138;1,537051;5,676373;5,969762;13;144,6135;75,37612;18,22548;4,975666;-5,532928;31,91499;0,7140685;2;0,9951331;0,911274;0,2462388;0;45,27768;2,093247;0
0;27;easyMode;7,162215;44,32138;1,537051;5,676373;5,969762;14;153,0864;75,89397;19,83903;4,989737;-6,149428;32,92151;0,9908648;2,550212;0,9979474;0,9919513;0,2410603;0;53,50619;2,060979;0
0;27;easyMode;7,162215;44,32138;1,537051;5,676373;5,969762;15;154,0444;94,92929;19,90869;4,980744;3,164979;39,09111;0,8399595;3,244538;0,9961489;0,9954346;0,05070709;0;53,68679;1,164301;0
0;27;easyMode;7,162215;44,32138;1,537051;5,676373;5,969762;16;118,9407;88,34776;9,50539;5;1,33447;54,98899;0,9088368;5,49127;1;0,4752695;0,1165224;0;19,11626;1,418453;0
0;27;easyMode;7,162215;44,32138;1,537051;5,676373;5,969762;17;139,7862;90,89021;16,96323;4,961298;9,404893;34,21777;0,7023272;2,604968;0,9922595;0,8481615;0,09109787;0;39,67979;1,314286;0
0;27;easyMode;7,162215;44,32138;1,537051;5,676373;5,969762;18;155,1262;97,45167;20;5;8,78199;45,08817;0,9493547;3,229836;1;1;0,02548332;0;54,59815;1,079448;0
0;27;easyMode;7,162215;44,32138;1,537051;5,676373;5,969762;19;141,3132;12,74377;19,92991;4,965077;28,25506;29,51565;0,8797364;2,056866;0,9930154;0,9964954;0,8725623;0;53,46469;13,70399;0
0;27;easyMode;7,162215;44,32138;1,537051;5,676373;5,969762;20;151,403;55,61228;19,91801;4,977355;-2,043337;26,12238;0,8455931;2;0,995471;0,9959005;0,4438772;0;53,66404;3,787217;0
0;27;easyMode;7,162215;44,32138;1,537051;5,676373;5,969762;21;152,2653;91,48546;19,52491;5;13,78711;36,52809;0,7994097;3,279159;1;0,9762455;0,08514541;0;52,0649;1,291025;0
0;27;easyMode;7,162215;44,32138;1,537051;5,676373;5,969762;22;152,3802;91,48546;19,52491;5;13,78711;36,52809;0,9478756;3,279159;1;0,9762455;0,08514541;0;52,0649;1,291025;0
0;27;easyMode;7,162215;44,32138;1,537051;5,676373;5,969762;23;153,2918;83,64645;19,77449;4,997361;18,2951;34,53115;0,9409559;3,763314;0,9994723;0,9887244;0,1635355;0;53,32436;1,633306;0
0;27;easyMode;7,162215;44,32138;1,537051;5,676373;5,969762;24;153,8942;76,48048;20;4,988575;12,18621;29,14946;0,9021584;3,045606;0,9977151;1;0,2351952;0;54,34922;2,025032;0
0;27;easyMode;7,162215;44,32138;1,537051;5,676373;5,969762;25;149,8311;95,39129;19,14234;4,962125;9,284898;38,69701;0,9675947;3,012117;0,992425;0,9571169;0,04608711;0;49,3572;1,148276;0
0;27;easyMode;7,162215;44,32138;1,537051;5,676373;5,969762;26;150,7341;95,28237;19,53403;4,911569;11,16974;39,7625;0,9210643;3,100253;0,9823138;0,9767014;0,04717629;0;50,30127;1,152034;0
0;27;easyMode;7,162215;44,32138;1,537051;5,676373;5,969762;27;152,2031;56,4412;19,95872;5;4,51149;25,64977;0,8427796;2,603065;1;0,9979361;0,435588;0;54,37325;3,6942;0
0;27;easyMode;7,162215;44,32138;1,537051;5,676373;5,969762;28;154,023;89,11821;19,97601;4,972974;10,9758;33,48315;0,8471316;2;0,9945948;0,9988004;0,1088179;0;53,88166;1,386044;0
0;27;easyMode;7,162215;44,32138;1,537051;5,676373;5,969762;29;153,4859;93,51054;19,72113;5;10,74785;36,86707;0,9453173;3,409439;1;0,9860566;0,06489456;0;53,09661;1,214927;0
0;27;easyMode;7,162215;44,32138;1,537051;5,676373;5,969762;30;151,0999;93,3405;19,51492;4,936915;3,524962;36,7023;0,945238;3,40869;0,987383;0,975746;0,066595;0;50,71684;1,22114;0
0;27;easyMode;7,162215;44,32138;1,537051;5,676373;5,969762;31;145,7583;96,17767;18,55093;4,901632;9,609571;40,39988;0,7694283;2,629625;0,9803265;0,9275464;0,03822327;0;45,41061;1,121503;0
0;27;easyMode;7,162215;44,32138;1,537051;5,676373;5,969762;32;149,4053;89,71732;18,95879;5;12,89388;34,49558;0,8987383;4,870179;1;0,9479397;0,1028268;0;49,1993;1,361355;0
0;27;easyMode;7,162215;44,32138;1,537051;5,676373;5,969762;33;155,1262;97,45167;20,20432;5;8,78199;45,08817;0,9493547;3,229836;1;1;0,02548332;0;54,59815;1,079448;0
0;27;easyMode;7,162215;44,32138;1,537051;5,676373;5,969762;34;154,6111;93,4355;19,99381;4,992979;0,5696259;49,5168;0,6976728;2,658423;0,9985957;0,9996904;0,06564499;0;54,41132;1,217665;0
0;27;easyMode;7,162215;44,32138;1,537051;5,676373;5,969762;35;153,9065;94,47631;19,79396;5,110282;4,772931;37,50232;0,9424887;3,830064;1;0,9896981;0,05523689;0;53,48473;1,180232;0
0;27;easyMode;7,162215;44,32138;1,537051;5,676373;5,969762;36;151,5231;96,74963;19,81415;4,8756;9,707947;46,62901;0,9823788;3,755292;0,9751199;0,9907073;0,03250366;0;50,99127;1,102424;0
0;27;easyMode;7,162215;44,32138;1,537051;5,676373;5,969762;37;154,9149;92,48592;20;4,998536;14,5268;38,58098;0,9419262;3,085477;0,9997071;1;0,07514076;0;54,56618;1,252852;0
0;27;easyMode;7,162215;44,32138;1,537051;5,676373;5,969762;38;155,0576;96,74116;20;4,9993;8,357126;40,8835;0,9116403;3,01401;0,99986;1;0,03258843;0;54,58287;1,102704;0
0;27;easyMode;7,162215;44,32138;1,537051;5,676373;5,969762;39;148,6616;37,26156;19,85331;5;1,540178;23,87806;0,709879;2;1;0,9926656;0,6273844;0;53,8031;6,567632;0
0;28;easyMode;7,162215;44,32138;1,537051;5,676373;5,969762;0;155,1501;96,91998;20;5;4,874443;46,34811;1;4,965717;1;1;0,03080025;0;54,59815;1,096804;0
0;28;easyMode;7,162215;44,32138;1,537051;5,676373;5,969762;1;155,1343;97,76455;20;5;6,798148;45,06315;0,9468969;3,273859;1;1;0,02235451;0;54,59815;1,069363;0
0;28;easyMode;7,162215;44,32138;1,537051;5,676373;5,969762;2;155,1262;97,45167;20;5;8,78199;45,08817;0,9493547;3,229836;1;1;0,02548332;0;54,59815;1,079448;0
0;28;easyMode;7,162215;44,32138;1,537051;5,676373;5,969762;3;155,1262;97,45167;20;5;8,78199;45,08817;0,9493547;3,119373;1;1;0,02548332;0;54,59815;1,079448;0
0;28;easyMode;7,162215;44,32138;1,537051;5,676373;5,969762;4;155,1262;97,45167;20;5;8,78199;45,08817;0,9493547;3,229836;1;1;0,02548332;0;54,59815;1,079448;0
0;28;easyMode;7,162215;44,32138;1,537051;5,676373;5,969762;5;134,6219;-485,3873;19,92346;4,953184;38,95622;34,02908;0,8516035;2,250561;0,9906367;0,996173;1;0;53,17665;20,08554;0
0;28;easyMode;7,162215;44,32138;1,537051;5,676373;5,969762;6;144,6746;21,79476;19,96687;4,96061;-14,04792;33,52982;0,880453;2;0,992122;0,9983433;0,7820524;0;53,56686;10,44535;0
0;28;easyMode;7,162215;44,32138;1,537051;5,676373;5,969762;7;153,8775;97,62233;19,78329;4,995163;7,91677;45,29418;0,973477;2,835675;0,9990326;0,9891645;0,0237767;0;53,32441;1,073936;0
0;28;easyMode;7,162215;44,32138;1,537051;5,676373;5,969762;8;151,4262;95,99204;19,61916;4,920377;12,6348;44,2213;0,9937932;2,871631;0,9840754;0,980958;0,04007958;0;50,91037;1,127766;0
0;28;easyMode;7,162215;44,32138;1,537051;5,676373;5,969762;9;154,2249;88,40251;19,99252;4,985001;7,014207;32,53249;0,6873184;2,106348;0,9970001;0,9996258;0,1159749;0;54,23095;1,416126;0
0;28;easyMode;7,162215;44,32138;1,537051;5,676373;5,969762;10;154,7894;96,26775;19,97529;5;9,75104;40,7225;0,7354331;2;1;0,9987646;0,03732247;0;54,46342;1,118476;0
0;28;easyMode;7,162215;44,32138;1,537051;5,676373;5,969762;11;154,7747;90,43538;20;5;15,78628;37,44882;0,822761;3,303348;1;1;0,09564621;0;54,59815;1,332343;0
0;28;easyMode;7,162215;44,32138;1,537051;5,676373;5,969762;12;151,7782;97,23134;19,36297;5;9,040163;42,96053;0,9847824;3,228692;1;0,9681486;0,02768661;0;51,22856;1,086607;0
0;28;easyMode;7,162215;44,32138;1,537051;5,676373;5,969762;13;155,0701;96,42123;20;4,999253;11,27131;42,99367;0,9420701;2,821926;0,9998506;1;0,03578774;0;54,58183;1,113339;0
0;28;easyMode;7,162215;44,32138;1,537051;5,676373;5,969762;14;153,1306;92,89741;19,74737;4,979343;15,85971;42,61018;0,9022082;3,291436;0,9958686;0,9873685;0,07102592;0;52,79804;1,237481;0
0;28;easyMode;7,162215;44,32138;1,537051;5,676373;5,969762;15;152,5465;91,46745;19,59787;4,993077;8,968634;34,52275;0,8597962;4,375579;0,9986154;0,9798933;0,08532555;0;52,3011;1,291723;0
0;28;easyMode;7,162215;44,32138;1,537051;5,676373;5,969762;16;137,3564;89,00444;16,25551;4,984751;13,06441;34,08953;0,7154746;3,55577;0,9969501;0,8127756;0,1099556;0;37,31709;1,390783;0
0;28;easyMode;7,162215;44,32138;1,537051;5,676373;5,969762;17;151,4428;93,60047;19,60347;4,931451;11,2593;37,22956;0,9378144;3,014805;0,9862902;0,9801733;0,06399529;0;51,05619;1,211653;0
0;28;easyMode;7,162215;44,32138;1,537051;5,676373;5,969762;18;151,1794;95,87891;19,43654;4,956022;10,98875;40,92757;0,945003;3,559983;0,9912044;0,9718272;0,04121086;0;50,70697;1,1316;0
0;28;easyMode;7,162215;44,32138;1,537051;5,676373;5,969762;19;154,3858;95,32925;19,86899;5;4,445769;49,72887;1;2,434052;1;0,9934496;0,04670753;0;53,88753;1,150415;0
0;28;easyMode;7,162215;44,32138;1,537051;5,676373;5,969762;20;154,6435;94,3712;19,94923;5;3,12248;38,22386;0,8186795;2,211203;1;0,9974613;0,05628799;0;54,32164;1,183959;0
0;28;easyMode;7,162215;44,32138;1,537051;5,676373;5,969762;21;154,8173;95,92436;19,97066;5;9,452271;39,75051;0,8230686;2;1;0,9985329;0,04075638;0;54,43818;1,130058;0
0;28;easyMode;7,162215;44,32138;1,537051;5,676373;5,969762;22;155,1156;96,68625;20;5;8,325848;40,728;0,9672798;2,221481;1;1;0,03313751;0;54,59815;1,104522;0
0;28;easyMode;7,162215;44,32138;1,537051;5,676373;5,969762;23;154,7511;96,90847;19,94005;5;7,79645;40,96613;0,9103109;2,930029;1;0,9970026;0,0309153;0;54,27182;1,097183;0
0;28;easyMode;7,162215;44,32138;1,537051;5,676373;5,969762;24;155,0445;95,16561;20;5;7,19394;37,60964;0,9430043;3,22164;1;1;0,04834389;0;54,59815;1,156076;0
0;28;easyMode;7,162215;44,32138;1,537051;5,676373;5,969762;25;154,985;96,66415;20;4,993917;4,274037;46,52563;0,9707308;2,766496;0,9987835;1;0,03335854;0;54,46547;1,105255;0
0;28;easyMode;7,162215;44,32138;1,537051;5,676373;5,969762;26;154,9053;95,53593;19,99928;4,99609;1,494917;45,85027;0,8631772;3,108134;0,9992181;0,9999639;0,04464066;0;54,5089;1,143304;0
0;28;easyMode;7,162215;44,32138;1,537051;5,676373;5,969762;27;149,8743;94,08694;19,00665;5;3,858418;37,419;0,9809564;4,837195;1;0,9503326;0,05913055;0;49,43533;1,194099;0
0;28;easyMode;7,162215;44,32138;1,537051;5,676373;5,969762;28;148,3719;96,05316;18,68047;5;11,73331;42,45663;1;4,886909;1;0,9340234;0,03946839;0;47,84883;1,1257;0
0;28;easyMode;7,162215;44,32138;1,537051;5,676373;5,969762;29;150,2775;96,04145;19,37934;4,927219;11,10395;41,49825;0,8938121;2,698387;0,9854438;0,9689668;0,03958549;0;49,84016;1,126096;0
0;28;easyMode;7,162215;44,32138;1,537051;5,676373;5,969762;30;153,6571;94,2588;19,78184;4,995998;11,18067;38,04697;0,8248961;3,137731;0,9991996;0,9890922;0,05741196;0;53,3345;1,187958;0
0;28;easyMode;7,162215;44,32138;1,537051;5,676373;5,969762;31;151,0636;90,38184;19,37109;4,979537;-2,755252;40,04916;0,8711836;2,227419;0,9959073;0,9685547;0,09618156;0;50,85223;1,334484;0
0;28;easyMode;7,162215;44,32138;1,537051;5,676373;5,969762;32;151,6673;67,85651;19,66043;5;-8,156706;32,4538;0,8307334;3,000795;1;0,9830217;0,3214349;0;52,77531;2,622963;0
0;28;easyMode;7,162215;44,32138;1,537051;5,676373;5,969762;33;154,8704;94,44601;20;5;1,352892;40,0321;0,7480072;4,193624;1;1;0,05553986;0;54,59815;1,181305;0
0;28;easyMode;7,162215;44,32138;1,537051;5,676373;5,969762;34;153,2928;94,47169;19,69944;5;6,561525;36,91261;0,7996635;4,196582;1;0,9849722;0,05528305;0;52,98159;1,180395;0
0;28;easyMode;7,162215;44,32138;1,537051;5,676373;5,969762;35;152,7239;87,04881;19,65889;4,991049;10,93739;32,41278;0,965077;4,222378;0,9982098;0,9829445;0,1295119;0;52,57857;1,47482;0
0;28;easyMode;7,162215;44,32138;1,537051;5,676373;5,969762;36;152,119;96,05296;19,45216;4,996209;11,30431;46,84746;0,9840375;3,58008;0,9992417;0,9726078;0,03947037;0;51,60915;1,125707;0
0;28;easyMode;7,162215;44,32138;1,537051;5,676373;5,969762;37;154,0799;95,80782;19,84469;4,993513;11,61026;47,14226;0,9355879;2,260751;0,9987026;0,9922345;0,04192177;0;53,61744;1,134016;0
0;28;easyMode;7,162215;44,32138;1,537051;5,676373;5,969762;38;154,6747;90,07491;19,96581;5;-2,66821;49,438;0,9520609;2,861736;1;0,9982907;0,09925087;0;54,41182;1,346829;0
0;28;easyMode;7,162215;44,32138;1,537051;5,676373;5,969762;39;154,1633;82,95419;19,96544;5;13,66622;31,35497;0,7029002;2,695404;1;0,9982718;0,1704581;0;54,40976;1,667581;0
0;29;easyMode;7,162215;44,32138;1,537051;5,676373;5,969762;0;155,1501;96,91998;20;5;4,874443;46,34811;1;4,965717;1;1;0,03080025;0;54,59815;1,096804;0
0;29;easyMode;7,162215;44,32138;1,537051;5,676373;5,969762;1;155,1343;97,76455;20;5;6,798148;45,06315;0,9468969;3,273859;1;1;0,02235451;0;54,59815;1,069363;0
0;29;easyMode;7,162215;44,32138;1,537051;5,676373;5,969762;2;155,1262;97,45167;20;5;8,78199;45,08817;0,9493547;3,229836;1;1;0,02548332;0;54,59815;1,079448;0
0;29;easyMode;7,162215;44,32138;1,537051;5,676373;5,969762;3;155,1262;97,45167;20;5;8,78199;45,08817;0,9493547;3,119373;1;1;0,02548332;0;54,59815;1,079448;0
0;29;easyMode;7,162215;44,32138;1,537051;5,676373;5,969762;4;155,1262;97,45167;20;5;8,78199;45,08817;0,9493547;3,229836;1;1;0,02548332;0;54,59815;1,079448;0
0;29;easyMode;7,162215;44,32138;1,537051;5,676373;5,969762;5;152,2419;59,73814;20;4,980742;19,95405;27,77832;0,6857931;2,639662;0,9961483;1;0,4026186;0;54,17918;3,346302;0
0;29;easyMode;7,162215;44,32138;1,537051;5,676373;5,969762;6;153,7889;91,75895;19,82001;5;-1,118598;38,82518;0,7363566;2,493663;1;0,9910008;0,08241051;0;53,62426;1,280475;0
0;29;easyMode;7,162215;44,32138;1,537051;5,676373;5,969762;7;154,9453;96,04233;19,97487;5;10,77383;47,52659;0,9527861;3,028207;1;0,9987435;0,03957672;0;54,46112;1,126066;0
0;29;easyMode;7,162215;44,32138;1,537051;5,676373;5,969762;8;154,8662;94,46627;19,97046;5;12,64591;48,98091;0,9520997;3,10959;1;0,9985229;0,05533729;0;54,4371;1,180587;0
